scene,object_name,object_id,symmetry,valid_points,pointnet_rot_deg,pointnet_trans_cm,final_rot_deg,final_trans_cm,icp_rot_improvement_deg,icp_trans_improvement_cm,icp_fitness,icp_rmse_cm,icp_quarter_turn_used,final_pass_5deg_1cm,rgb_path
2-35-10,mustard_bottle,42,z2,338,75.83715486248111,1.6024357,72.27407082460311,1.4795418870045427,3.5630840378779993,0.12289382104141677,0.04318618042226487,0.17792827405006875,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-35-10_color_kinect.png
2-77-11,gelatin_box,30,z2|x2,126,62.83150093007378,0.8538371,64.56735841575558,0.7509126737038012,-1.735857485681798,0.10292439914547247,0.07692307692307693,0.15712751528236926,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-77-11_color_kinect.png
2-63-8,bleach_cleanser,8,z2,1495,53.5209906715637,0.3105245,53.5209906715637,0.31052449345588684,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-63-8_color_kinect.png
2-93-1,wood_block,58,z2|y2|x4,551,44.875055793505545,0.2219622,44.94919545616492,0.22972420148032768,-0.07413966265937688,-0.0077620028652535256,0.11677282377919321,0.17132477146829858,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-93-1_color_kinect.png
2-86-18,pudding_box,51,z2|x2,68,44.8040341497002,1.6917146,44.8040341497002,1.6917146444320679,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-86-18_color_kinect.png
2-46-0,tuna_fish_can,57,zinf|x2,100,47.5535602771958,0.098234415,44.57380201857525,0.09136550439839779,2.9797582586205493,0.006868910655923502,0.178743961352657,0.14493310618072675,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-46-0_color_kinect.png
2-91-1,gelatin_box,30,z2|x2,561,42.18862723899423,0.42825416,42.18862723899423,0.4282541573047638,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-91-1_color_kinect.png
2-54-15,cracker_box,14,z2|x2,187,41.30261832438154,0.076767154,36.82965436165456,0.0809431614537813,4.472963962726979,-0.004176007415828881,0.11842105263157894,0.1672602830914583,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-54-15_color_kinect.png
2-51-3,jenga,35,z2|x2,440,36.436982669175926,0.8202879,36.436982669175926,0.8202878832817078,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-51-3_color_kinect.png
1-56-1,gelatin_box,30,z2|x2,558,28.25517368616646,0.22372617,28.25517368616646,0.22372616827487946,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-56-1_color_kinect.png
1-54-18,gelatin_box,30,z2|x2,512,27.869964670465517,0.3490548,27.869964670465517,0.34905481338500977,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-54-18_color_kinect.png
2-2-13,e_lego_duplo,20,z2,134,27.100924617414876,2.7880456,27.100924617414876,2.788045644760132,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-2-13_color_kinect.png
1-5-19,potted_meat_can,48,z2|x2,822,25.53898955090601,0.41523644,25.53898955090601,0.4152364432811737,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-5-19_color_kinect.png
